     1    0.7629790618E+00    0.3890553105E+00    0.2858785566E+00    0.2321221439E+02    0.0000000000E+00    0.5900000000E+03   -0.1000000000E+01    0.1694915254E-02
     2    0.5893331361E+00    0.7797003517E+00    0.2019240301E+00    0.2852700293E+02    0.0000000000E+00    0.5730000000E+03   -0.1000000000E+01    0.1745200698E-02
     3    0.2554055565E-01    0.8365875059E+00    0.7252377965E+00    0.2977708265E+02    0.0000000000E+00    0.5650000000E+03   -0.1000000000E+01    0.1769911504E-02
     4    0.1529728395E+00    0.5206842696E+00    0.6804129188E+00    0.2158907506E+02    0.0000000000E+00    0.5960000000E+03   -0.1000000000E+01    0.1677852349E-02
     5    0.5027396785E+00    0.3111200835E+00    0.3851573392E+00    0.2938568803E+02    0.0000000000E+00    0.5700000000E+03   -0.1000000000E+01    0.1754385965E-02
     6    0.2473387513E+00    0.1265164347E+00    0.9777618072E-01    0.2267478356E+02    0.0000000000E+00    0.5940000000E+03   -0.1000000000E+01    0.1683501684E-02
     7    0.5791391507E+00    0.7926280541E+00    0.5377484991E+00    0.3032596156E+02    0.0000000000E+00    0.5590000000E+03   -0.1000000000E+01    0.1788908766E-02
     8    0.9196916533E+00    0.4575491990E+00    0.2438852067E+00    0.2401216953E+02    0.0000000000E+00    0.5890000000E+03   -0.1000000000E+01    0.1697792869E-02
     9    0.4012805815E+00    0.4467885345E-01    0.3289769749E+00    0.1990525944E+02    0.0000000000E+00    0.5980000000E+03   -0.1000000000E+01    0.1672240803E-02
    10    0.2809209268E+00    0.2548256454E+00    0.4360265050E-01    0.2528195511E+02    0.0000000000E+00    0.5850000000E+03   -0.1000000000E+01    0.1709401709E-02
    11    0.2942868639E+00    0.7116507626E+00    0.1486552981E+00    0.2318416755E+02    0.0000000000E+00    0.5910000000E+03   -0.1000000000E+01    0.1692047377E-02
    12    0.6689771901E+00    0.2475199505E+00    0.9237580479E+00    0.3043910264E+02    0.0000000000E+00    0.5570000000E+03   -0.1000000000E+01    0.1795332136E-02
    13    0.8094675874E+00    0.5649447687E+00    0.3471804021E+00    0.2592483681E+02    0.0000000000E+00    0.5840000000E+03   -0.1000000000E+01    0.1712328767E-02
    14    0.6499766902E+00    0.9595704327E+00    0.7821918669E+00    0.3152110842E+02    0.0000000000E+00    0.5300000000E+03   -0.1000000000E+01    0.1886792453E-02
    15    0.8517549370E+00    0.8992786230E+00    0.4579936092E+00    0.3096418600E+02    0.0000000000E+00    0.5520000000E+03   -0.1000000000E+01    0.1811594203E-02
    16    0.8837941647E+00    0.9474781243E+00    0.4659715640E+00    0.3128324396E+02    0.0000000000E+00    0.5460000000E+03   -0.1000000000E+01    0.1831501832E-02
    17    0.1016965581E+00    0.9321370790E-01    0.9611366841E+00    0.2915617623E+02    0.0000000000E+00    0.5710000000E+03   -0.1000000000E+01    0.1751313485E-02
    18    0.1934286985E+00    0.6401943695E+00    0.8983208192E+00    0.2829186845E+02    0.0000000000E+00    0.5750000000E+03   -0.1000000000E+01    0.1739130435E-02
    19    0.5581575309E-01    0.6920080589E+00    0.2025652211E-01    0.1816690147E+02    0.0000000000E+00    0.6000000000E+03   -0.1000000000E+01    0.1666666667E-02
    20    0.4858330922E+00    0.3194932478E-01    0.8475201729E+00    0.2757835743E+02    0.0000000000E+00    0.5780000000E+03   -0.1000000000E+01    0.1730103806E-02
    21    0.4568286039E+00    0.6166332247E+00    0.6064647660E+00    0.2947049725E+02    0.0000000000E+00    0.5690000000E+03   -0.1000000000E+01    0.1757469244E-02
    22    0.9844972680E+00    0.4984399642E+00    0.8146087670E+00    0.3031240408E+02    0.0000000000E+00    0.5600000000E+03   -0.1000000000E+01    0.1785714286E-02
    23    0.7161347667E+00    0.3527167170E+00    0.5630728166E+00    0.2466190386E+02    0.0000000000E+00    0.5870000000E+03   -0.1000000000E+01    0.1703577513E-02
    24    0.3533152737E+00    0.1920998876E+00    0.6647560338E+00    0.2274674433E+02    0.0000000000E+00    0.5930000000E+03   -0.1000000000E+01    0.1686340641E-02
    25    0.2938251455E+00    0.0000000000E+00    0.1196624669E+00    0.1892155382E+02    0.0000000000E+00    0.5990000000E+03   -0.1000000000E+01    0.1669449082E-02
    26    0.2478004697E+00    0.8493355841E+00    0.1267690120E+00    0.2629625377E+02    0.0000000000E+00    0.5820000000E+03   -0.1000000000E+01    0.1718213058E-02
    27    0.3250141913E+00    0.8703816381E+00    0.0000000000E+00    0.2733568730E+02    0.0000000000E+00    0.5800000000E+03   -0.1000000000E+01    0.1724137931E-02
    28    0.3807782520E+00    0.7811968535E+00    0.9151536909E+00    0.3080510628E+02    0.0000000000E+00    0.5550000000E+03   -0.1000000000E+01    0.1801801802E-02
    29    0.7760096332E+00    0.3793001619E+00    0.2643763531E+00    0.2221576240E+02    0.0000000000E+00    0.5950000000E+03   -0.1000000000E+01    0.1680672269E-02
    30    0.7031041953E+00    0.3624718656E+00    0.5845750201E+00    0.2500730949E+02    0.0000000000E+00    0.5860000000E+03   -0.1000000000E+01    0.1706484642E-02
    31    0.6757190136E+00    0.9491460826E+00    0.6467149853E+00    0.3156820227E+02    0.0000000000E+00    0.5220000000E+03   -0.1000000000E+01    0.1915708812E-02
    32    0.8580518413E+00    0.9579024744E+00    0.6014484456E+00    0.3153511023E+02    0.0000000000E+00    0.5240000000E+03   -0.1000000000E+01    0.1908396947E-02
    33    0.9704919130E+00    0.9528511238E+00    0.4360371430E+00    0.3132718870E+02    0.0000000000E+00    0.5430000000E+03   -0.1000000000E+01    0.1841620626E-02
    34    0.5632789419E+00    0.9541974332E+00    0.8121262879E+00    0.3139735989E+02    0.0000000000E+00    0.5390000000E+03   -0.1000000000E+01    0.1855287570E-02
    35    0.4678894173E+00    0.7423330544E+00    0.4009215133E+00    0.2803753594E+02    0.0000000000E+00    0.5770000000E+03   -0.1000000000E+01    0.1733102253E-02
    36    0.4989473707E+00    0.6540005220E+00    0.4074672827E+00    0.2976133216E+02    0.0000000000E+00    0.5660000000E+03   -0.1000000000E+01    0.1766784452E-02
    37    0.5261806504E+00    0.9415176919E+00    0.8802546563E+00    0.3153353132E+02    0.0000000000E+00    0.5250000000E+03   -0.1000000000E+01    0.1904761905E-02
    38    0.9192131453E+00    0.9655308650E+00    0.3679087745E+00    0.3132654465E+02    0.0000000000E+00    0.5440000000E+03   -0.1000000000E+01    0.1838235294E-02
    39    0.3999205507E+00    0.4446730782E-02    0.4726568119E+00    0.2039481875E+02    0.0000000000E+00    0.5970000000E+03   -0.1000000000E+01    0.1675041876E-02
    40    0.4264204137E+00    0.6568653474E+00    0.4627849291E+00    0.2832422387E+02    0.0000000000E+00    0.5740000000E+03   -0.1000000000E+01    0.1742160279E-02
    41    0.5661236120E+00    0.6835616678E+00    0.6113576212E+00    0.3085568671E+02    0.0000000000E+00    0.5530000000E+03   -0.1000000000E+01    0.1808318264E-02
    42    0.5832235920E+00    0.8131755142E+00    0.6769718841E+00    0.3081147289E+02    0.0000000000E+00    0.5540000000E+03   -0.1000000000E+01    0.1805054152E-02
    43    0.9786743629E+00    0.7926219927E+00    0.5092030725E+00    0.3098370172E+02    0.0000000000E+00    0.5510000000E+03   -0.1000000000E+01    0.1814882033E-02
    44    0.4522197248E+00    0.8992846844E+00    0.4865390358E+00    0.2993264984E+02    0.0000000000E+00    0.5640000000E+03   -0.1000000000E+01    0.1773049645E-02
    45    0.7946517435E+00    0.5996320698E+00    0.5622217456E+00    0.3011251669E+02    0.0000000000E+00    0.5610000000E+03   -0.1000000000E+01    0.1782531194E-02
    46    0.2082445424E+00    0.5925759677E+00    0.6832794758E+00    0.2461821341E+02    0.0000000000E+00    0.5880000000E+03   -0.1000000000E+01    0.1700680272E-02
    47    0.9772167789E+00    0.9951087901E+00    0.8050108660E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
    48    0.5565540760E+00    0.9531749543E+00    0.4431525648E+00    0.3137576571E+02    0.0000000000E+00    0.5400000000E+03   -0.1000000000E+01    0.1851851852E-02
    49    0.6684144984E+00    0.9559246068E+00    0.7137931988E+00    0.3152407904E+02    0.0000000000E+00    0.5270000000E+03   -0.1000000000E+01    0.1897533207E-02
    50    0.6572812054E+00    0.9527919085E+00    0.7151136533E+00    0.3149306405E+02    0.0000000000E+00    0.5320000000E+03   -0.1000000000E+01    0.1879699248E-02
    51    0.1000000000E+01    0.9716432577E+00    0.6155004869E+00    0.3159273935E+02    0.0000000000E+00    0.5160000000E+03   -0.1000000000E+01    0.1937984496E-02
    52    0.4222398470E+00    0.7657985868E+00    0.5904318925E+00    0.2815588941E+02    0.0000000000E+00    0.5760000000E+03   -0.1000000000E+01    0.1736111111E-02
    53    0.7621154050E+00    0.5792416686E+00    0.6049386234E+00    0.3007605761E+02    0.0000000000E+00    0.5620000000E+03   -0.1000000000E+01    0.1779359431E-02
    54    0.5527650402E+00    0.9952940305E+00    0.6029745882E+00    0.3144551286E+02    0.0000000000E+00    0.5370000000E+03   -0.1000000000E+01    0.1862197393E-02
    55    0.2541190748E+00    0.1720292529E-01    0.4409124732E+00    0.2286911150E+02    0.0000000000E+00    0.5920000000E+03   -0.1000000000E+01    0.1689189189E-02
    56    0.9099477187E+00    0.9828562255E+00    0.8367552047E+00    0.3166778488E+02    0.0000000000E+00    0.4870000000E+03   -0.1000000000E+01    0.2053388090E-02
    57    0.9247413854E+00    0.9999591978E+00    0.7992375142E+00    0.3166837050E+02    0.0000000000E+00    0.4790000000E+03   -0.1000000000E+01    0.2087682672E-02
    58    0.7024520837E+00    0.9547200249E+00    0.7879652188E+00    0.3159383360E+02    0.0000000000E+00    0.5150000000E+03   -0.1000000000E+01    0.1941747573E-02
    59    0.8063154597E+00    0.7134593288E+00    0.5348503204E+00    0.3073888252E+02    0.0000000000E+00    0.5560000000E+03   -0.1000000000E+01    0.1798561151E-02
    60    0.1000000000E+01    0.9101871511E+00    0.5758011977E+00    0.3145533358E+02    0.0000000000E+00    0.5360000000E+03   -0.1000000000E+01    0.1865671642E-02
    61    0.5163204889E+00    0.9509261708E+00    0.3805764707E+00    0.3121726568E+02    0.0000000000E+00    0.5480000000E+03   -0.1000000000E+01    0.1824817518E-02
    62    0.8982854284E+00    0.9601512578E+00    0.6640245398E+00    0.3163368405E+02    0.0000000000E+00    0.5080000000E+03   -0.1000000000E+01    0.1968503937E-02
    63    0.6697219195E+00    0.9474356006E+00    0.6076844922E+00    0.3157721285E+02    0.0000000000E+00    0.5190000000E+03   -0.1000000000E+01    0.1926782274E-02
    64    0.6559737843E+00    0.8799592711E+00    0.8212223600E+00    0.3151451684E+02    0.0000000000E+00    0.5310000000E+03   -0.1000000000E+01    0.1883239171E-02
    65    0.6963048305E+00    0.8811253161E+00    0.4378808456E+00    0.3106930554E+02    0.0000000000E+00    0.5500000000E+03   -0.1000000000E+01    0.1818181818E-02
    66    0.7798593191E+00    0.7679839960E+00    0.7151435926E+00    0.3158605867E+02    0.0000000000E+00    0.5180000000E+03   -0.1000000000E+01    0.1930501931E-02
    67    0.1000000000E+01    0.8078281304E+00    0.6926939738E-01    0.3035904662E+02    0.0000000000E+00    0.5580000000E+03   -0.1000000000E+01    0.1792114695E-02
    68    0.5326728233E-01    0.8617251066E+00    0.6808343464E+00    0.2950192601E+02    0.0000000000E+00    0.5680000000E+03   -0.1000000000E+01    0.1760563380E-02
    69    0.3344268617E+00    0.8091557783E+00    0.6461202312E+00    0.2861714709E+02    0.0000000000E+00    0.5720000000E+03   -0.1000000000E+01    0.1748251748E-02
    70    0.1000000000E+01    0.7837547964E+00    0.5663579175E+00    0.3131501851E+02    0.0000000000E+00    0.5450000000E+03   -0.1000000000E+01    0.1834862385E-02
    71    0.1736881675E+00    0.1542175566E+00    0.2991335570E+00    0.2619082159E+02    0.0000000000E+00    0.5830000000E+03   -0.1000000000E+01    0.1715265866E-02
    72    0.9652846006E+00    0.1000000000E+01    0.3459175391E+00    0.3148853353E+02    0.0000000000E+00    0.5350000000E+03   -0.1000000000E+01    0.1869158879E-02
    73    0.5932890034E+00    0.9919729444E+00    0.6235709055E+00    0.3149294558E+02    0.0000000000E+00    0.5330000000E+03   -0.1000000000E+01    0.1876172608E-02
    74    0.8786891822E+00    0.9688519511E+00    0.3473124573E+00    0.3132919668E+02    0.0000000000E+00    0.5420000000E+03   -0.1000000000E+01    0.1845018450E-02
    75    0.6393267486E+00    0.9562757456E+00    0.6053870531E+00    0.3152422022E+02    0.0000000000E+00    0.5260000000E+03   -0.1000000000E+01    0.1901140684E-02
    76    0.8999879956E+00    0.9544186373E+00    0.7111750459E+00    0.3166193089E+02    0.0000000000E+00    0.5010000000E+03   -0.1000000000E+01    0.1996007984E-02
    77    0.2188800222E+00    0.4845501937E+00    0.9687850686E+00    0.2952575601E+02    0.0000000000E+00    0.5670000000E+03   -0.1000000000E+01    0.1763668430E-02
    78    0.9240136348E+00    0.8758883284E+00    0.5513072458E+00    0.3128062249E+02    0.0000000000E+00    0.5470000000E+03   -0.1000000000E+01    0.1828153565E-02
    79    0.1000000000E+01    0.1000000000E+01    0.1000000000E+01    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
    80    0.1000000000E+01    0.1000000000E+01    0.1000000000E+01    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
    81    0.8620320489E+00    0.6570223103E+00    0.6056149225E+00    0.3107694920E+02    0.0000000000E+00    0.5490000000E+03   -0.1000000000E+01    0.1821493625E-02
    82    0.7983687845E+00    0.8823706160E+00    0.6633482406E+00    0.3157310655E+02    0.0000000000E+00    0.5200000000E+03   -0.1000000000E+01    0.1923076923E-02
    83    0.8842104620E+00    0.9787851873E+00    0.4942570500E+00    0.3144459950E+02    0.0000000000E+00    0.5380000000E+03   -0.1000000000E+01    0.1858736059E-02
    84    0.6419701884E+00    0.9343757623E+00    0.1000000000E+01    0.3165074689E+02    0.0000000000E+00    0.5050000000E+03   -0.1000000000E+01    0.1980198020E-02
    85    0.9394660998E+00    0.9783698192E+00    0.8145291059E+00    0.3166865927E+02    0.0000000000E+00    0.4600000000E+03   -0.1000000000E+01    0.2173913043E-02
    86    0.9476983978E+00    0.9995951964E+00    0.8272369648E+00    0.3166872014E+02    0.0000000000E+00    0.4500000000E+03   -0.1000000000E+01    0.2222222222E-02
    87    0.3789708701E+00    0.5525985027E+00    0.6393648751E+00    0.2738247328E+02    0.0000000000E+00    0.5790000000E+03   -0.1000000000E+01    0.1727115717E-02
    88    0.9664316818E+00    0.1000000000E+01    0.4874445938E+00    0.3152120278E+02    0.0000000000E+00    0.5290000000E+03   -0.1000000000E+01    0.1890359168E-02
    89    0.9298953084E+00    0.9934000627E+00    0.8837122473E+00    0.3166866266E+02    0.0000000000E+00    0.4590000000E+03   -0.1000000000E+01    0.2178649237E-02
    90    0.9720628558E+00    0.1000000000E+01    0.8009552150E+00    0.3166873325E+02    0.0000000000E+00    0.4110000000E+03   -0.1000000000E+01    0.2433090024E-02
    91    0.6290020107E+00    0.9739641333E+00    0.8016014669E+00    0.3152217708E+02    0.0000000000E+00    0.5280000000E+03   -0.1000000000E+01    0.1893939394E-02
    92    0.9981914584E+00    0.9807150894E+00    0.7856012660E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
    93    0.5664856996E+00    0.5620188606E+00    0.7397534317E+00    0.2997845829E+02    0.0000000000E+00    0.5630000000E+03   -0.1000000000E+01    0.1776198934E-02
    94    0.9768546913E+00    0.1000000000E+01    0.6322392158E+00    0.3162905256E+02    0.0000000000E+00    0.5090000000E+03   -0.1000000000E+01    0.1964636542E-02
    95    0.1000000000E+01    0.1000000000E+01    0.7939646854E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
    96    0.1000000000E+01    0.1000000000E+01    0.7907764183E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
    97    0.9841848602E+00    0.9985750247E+00    0.7954544657E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
    98    0.9930319187E+00    0.9965337654E+00    0.1000000000E+01    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
    99    0.9982219230E+00    0.9756103407E+00    0.7922701478E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   100    0.9999695354E+00    0.9727595166E+00    0.7841075365E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   101    0.6436522682E+00    0.8942271662E+00    0.7143124946E+00    0.3135785461E+02    0.0000000000E+00    0.5410000000E+03   -0.1000000000E+01    0.1848428835E-02
   102    0.8046215493E+00    0.8525545441E+00    0.7146242968E+00    0.3160614939E+02    0.0000000000E+00    0.5130000000E+03   -0.1000000000E+01    0.1949317739E-02
   103    0.9887866526E+00    0.9979070094E+00    0.8461233577E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   104    0.9884301263E+00    0.9972017806E+00    0.9343544920E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   105    0.9978527294E+00    0.9954493635E+00    0.7932452431E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   106    0.1000000000E+01    0.9852657259E+00    0.7831324411E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   107    0.9746894290E+00    0.1000000000E+01    0.8694339313E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   108    0.9552058795E+00    0.9928443830E+00    0.1000000000E+01    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   109    0.1000000000E+01    0.9967755046E+00    0.8051809141E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   110    0.9748532619E+00    0.9983332855E+00    0.7937946374E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   111    0.9957537544E+00    0.1000000000E+01    0.7907818709E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   112    0.9814630245E+00    0.9947726920E+00    0.1000000000E+01    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   113    0.9653679773E+00    0.9993997565E+00    0.7869449160E+00    0.3166873321E+02    0.0000000000E+00    0.4260000000E+03   -0.1000000000E+01    0.2347417840E-02
   114    0.9187996136E+00    0.1000000000E+01    0.8342567341E+00    0.3166830154E+02    0.0000000000E+00    0.4810000000E+03   -0.1000000000E+01    0.2079002079E-02
   115    0.9861364557E+00    0.9650069255E+00    0.7871554225E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   116    0.9910803232E+00    0.9997442839E+00    0.8086318619E+00    0.3166873325E+02    0.0000000000E+00    0.1000000000E+01    0.2085000000E+03    0.1000000000E+01
   117    0.9553106348E+00    0.9904058752E+00    0.6847990378E+00    0.3165977664E+02    0.0000000000E+00    0.5030000000E+03   -0.1000000000E+01    0.1988071571E-02
   118    0.9607194963E+00    0.9915670752E+00    0.7402399476E+00    0.3166870348E+02    0.0000000000E+00    0.4550000000E+03   -0.1000000000E+01    0.2197802198E-02
