    47    0.97722E+00    0.99511E+00    0.80501E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
    79    0.10000E+01    0.10000E+01    0.10000E+01    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
    80    0.10000E+01    0.10000E+01    0.10000E+01    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
    92    0.99819E+00    0.98072E+00    0.78560E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
    95    0.10000E+01    0.10000E+01    0.79396E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
    96    0.10000E+01    0.10000E+01    0.79078E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
    97    0.98418E+00    0.99858E+00    0.79545E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
    98    0.99303E+00    0.99653E+00    0.10000E+01    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
    99    0.99822E+00    0.97561E+00    0.79227E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   100    0.99997E+00    0.97276E+00    0.78411E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   103    0.98879E+00    0.99791E+00    0.84612E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   104    0.98843E+00    0.99720E+00    0.93435E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   105    0.99785E+00    0.99545E+00    0.79325E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   106    0.10000E+01    0.98527E+00    0.78313E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   107    0.97469E+00    0.10000E+01    0.86943E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   108    0.95521E+00    0.99284E+00    0.10000E+01    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   109    0.10000E+01    0.99678E+00    0.80518E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   110    0.97485E+00    0.99833E+00    0.79379E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   111    0.99575E+00    0.10000E+01    0.79078E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   112    0.98146E+00    0.99477E+00    0.10000E+01    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   115    0.98614E+00    0.96501E+00    0.78716E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   116    0.99108E+00    0.99974E+00    0.80863E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   119    0.99568E+00    0.98946E+00    0.84461E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
   120    0.97973E+00    0.98636E+00    0.78352E+00    0.31669E+02    0.00000E+00    0.98500E+02    0.10000E+01
